order_id,customer_id,order_date
539,4,2025-06-18 13:04:21.634549
540,5,2024-08-21 13:04:21.634549
541,3,2025-04-11 13:04:21.634549
542,3,2024-08-10 13:04:21.634549
543,2,2025-04-17 13:04:21.634549
544,1,2025-06-06 13:04:21.634549
545,3,2025-01-17 13:04:21.634549
546,1,2024-10-13 13:04:21.634549
547,3,2025-05-15 13:04:21.634549
548,2,2024-08-17 13:04:21.634549
549,2,2025-01-16 13:04:21.634549
550,1,2024-10-18 13:04:21.634549
551,5,2024-12-02 13:04:21.634549
552,1,2025-07-12 13:04:21.634549
553,5,2025-05-15 13:04:21.634549
554,3,2024-09-21 13:04:21.634549
555,3,2024-11-28 13:04:21.634549
556,1,2024-09-12 13:04:21.634549
557,1,2024-12-30 13:04:21.634549
558,2,2025-04-06 13:04:21.634549
559,3,2025-03-28 13:04:21.634549
560,1,2024-10-25 13:04:21.634549
561,1,2024-08-22 13:04:21.634549
562,1,2025-07-31 13:04:21.634549
563,1,2024-08-16 13:04:21.634549
564,5,2025-03-15 13:04:21.634549
565,4,2024-12-12 13:04:21.634549
566,2,2024-08-27 13:04:21.634549
567,5,2024-08-27 13:04:21.634549
568,4,2025-01-13 13:04:21.634549
569,1,2025-07-17 13:04:21.634549
570,4,2025-03-09 13:04:21.634549
571,5,2025-07-09 13:04:21.634549
572,3,2025-05-26 13:04:21.634549
573,5,2025-05-31 13:04:21.634549
574,5,2025-01-18 13:04:21.634549
575,2,2024-12-09 13:04:21.634549
576,3,2025-01-16 13:04:21.634549
577,5,2024-09-25 13:04:21.634549
578,2,2025-04-10 13:04:21.634549
579,4,2025-03-16 13:04:21.634549
580,5,2025-04-03 13:04:21.634549
581,2,2025-03-13 13:04:21.634549
582,2,2024-08-17 13:04:21.634549
583,5,2024-08-16 13:04:21.634549
584,1,2024-08-08 13:04:21.634549
585,4,2024-12-09 13:04:21.634549
586,2,2024-10-03 13:04:21.634549
587,3,2024-09-09 13:04:21.634549
588,4,2025-01-13 13:04:21.634549
589,2,2024-12-16 13:04:21.634549
590,4,2025-07-04 13:04:21.634549
591,5,2025-01-09 13:04:21.634549
592,1,2025-06-26 13:04:21.634549
593,3,2025-06-03 13:04:21.634549
594,5,2024-09-06 13:04:21.634549
595,4,2024-09-07 13:04:21.634549
596,4,2024-09-28 13:04:21.634549
597,5,2024-09-09 13:04:21.634549
598,3,2025-07-12 13:04:21.634549
599,5,2025-04-23 13:04:21.634549
600,4,2025-05-17 13:04:21.634549
601,2,2024-11-02 13:04:21.634549
602,1,2024-08-18 13:04:21.634549
603,2,2024-12-04 13:04:21.634549
604,5,2024-09-18 13:04:21.634549
605,1,2025-06-29 13:04:21.634549
606,5,2024-10-29 13:04:21.634549
607,1,2024-11-20 13:04:21.634549
608,2,2024-12-26 13:04:21.634549
609,4,2025-03-24 13:04:21.634549
610,3,2025-05-13 13:04:21.634549
611,4,2024-10-10 13:04:21.634549
612,2,2024-10-29 13:04:21.634549
613,2,2024-09-12 13:04:21.634549
614,1,2025-02-11 13:04:21.634549
615,5,2024-11-02 13:04:21.634549
616,5,2024-08-08 13:04:21.634549
617,1,2025-04-19 13:04:21.634549
618,2,2025-02-13 13:04:21.634549
619,2,2024-12-14 13:04:21.634549
620,2,2025-03-19 13:04:21.634549
621,5,2025-05-23 13:04:21.634549
622,3,2025-05-02 13:04:21.634549
623,4,2025-07-11 13:04:21.634549
624,2,2025-04-23 13:04:21.634549
625,2,2024-09-30 13:04:21.634549
626,5,2025-01-26 13:04:21.634549
627,1,2024-12-20 13:04:21.634549
628,5,2025-01-24 13:04:21.634549
629,3,2025-01-22 13:04:21.634549
630,1,2024-09-22 13:04:21.634549
631,3,2025-01-17 13:04:21.634549
632,5,2025-05-17 13:04:21.634549
633,3,2025-02-15 13:04:21.634549
634,1,2024-08-10 13:04:21.634549
635,2,2024-10-15 13:04:21.634549
636,4,2025-01-25 13:04:21.634549
637,3,2025-07-08 13:04:21.634549
638,3,2024-08-22 13:04:21.634549
639,3,2025-03-17 13:04:21.634549
640,2,2024-08-10 13:04:21.634549
641,2,2024-09-08 13:04:21.634549
642,1,2024-11-11 13:04:21.634549
643,4,2024-12-24 13:04:21.634549
644,1,2025-07-31 13:04:21.634549
645,5,2025-04-24 13:04:21.634549
646,4,2025-05-02 13:04:21.634549
647,2,2025-07-16 13:04:21.634549
648,1,2025-05-23 13:04:21.634549
649,5,2024-09-11 13:04:21.634549
650,1,2025-02-20 13:04:21.634549
651,3,2025-04-23 13:04:21.634549
652,3,2025-01-23 13:04:21.634549
653,4,2025-05-17 13:04:21.634549
654,2,2024-11-06 13:04:21.634549
655,2,2025-07-26 13:04:21.634549
656,5,2025-03-24 13:04:21.634549
657,5,2024-10-30 13:04:21.634549
658,5,2024-09-19 13:04:21.634549
659,1,2024-12-28 13:04:21.634549
660,4,2024-11-11 13:04:21.634549
661,5,2024-10-16 13:04:21.634549
662,2,2025-01-06 13:04:21.634549
663,1,2025-03-07 13:04:21.634549
664,5,2025-01-07 13:04:21.634549
665,3,2024-10-20 13:04:21.634549
666,3,2024-11-20 13:04:21.634549
667,4,2025-03-16 13:04:21.634549
668,3,2025-05-05 13:04:21.634549
669,2,2025-06-11 13:04:21.634549
670,1,2024-09-06 13:04:21.634549
671,4,2025-03-26 13:04:21.634549
672,4,2025-06-22 13:04:21.634549
673,2,2024-11-05 13:04:21.634549
674,1,2025-07-17 13:04:21.634549
675,4,2024-11-14 13:04:21.634549
676,4,2025-05-12 13:04:21.634549
677,3,2025-01-28 13:04:21.634549
678,4,2025-06-23 13:04:21.634549
679,3,2025-07-24 13:04:21.634549
680,1,2024-09-10 13:04:21.634549
681,2,2025-03-05 13:04:21.634549
682,2,2025-03-20 13:04:21.634549
683,2,2025-02-13 13:04:21.634549
684,4,2025-01-29 13:04:21.634549
685,2,2025-05-29 13:04:21.634549
686,4,2025-07-19 13:04:21.634549
687,3,2025-04-10 13:04:21.634549
688,4,2024-08-23 13:04:21.634549
689,3,2025-04-28 13:04:21.634549
690,5,2025-07-06 13:04:21.634549
691,2,2024-12-26 13:04:21.634549
692,4,2024-10-29 13:04:21.634549
693,5,2025-01-12 13:04:21.634549
694,3,2024-12-23 13:04:21.634549
695,3,2025-05-27 13:04:21.634549
696,3,2025-06-29 13:04:21.634549
697,1,2024-10-08 13:04:21.634549
698,3,2024-09-09 13:04:21.634549
